             0_ECDF_0  0_ECDF_1  0_ECDF_2  0_ECDF_3  0_ECDF_4  0_ECDF_5  0_ECDF_6  0_ECDF_7  0_ECDF_8  0_ECDF_9  0_ECDF Percentile_0  0_ECDF Percentile_1  0_ECDF Percentile Count_0  0_ECDF Percentile Count_1  0_Histogram_0  0_Histogram_1  0_Histogram_2  0_Histogram_3  0_Histogram_4  0_Histogram_5  0_Histogram_6  0_Histogram_7  0_Histogram_8  0_Histogram_9  0_Interquartile range  0_Kurtosis         0_Max        0_Mean  0_Mean absolute deviation      0_Median  0_Median absolute deviation         0_Min  0_Root mean square  0_Skewness  0_Standard deviation    0_Variance
Sample_0         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1         10831.444444         13933.444444                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            2130.611111    2.853199  15196.000000  11653.331111                2258.047689  12428.888889                  1148.888889    393.000000        12112.475704   -1.818641           3303.322826  1.091194e+07
Sample_1         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1          6438.424242         10039.565657                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            2680.260101    1.039713  10751.000000   7788.414343                2124.033495   8495.479798                  1386.752525    215.000000         8293.774053   -1.375705           2850.840236  8.127290e+06
Sample_2         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1          5735.707071          8470.202020                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            1899.497475    2.061196   8741.000000   6972.248889                1667.947919   7941.691919                   575.404040    145.000000         7318.954231   -1.737694           2225.946196  4.954836e+06
Sample_3         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1          7761.939394         14379.525253                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3096.340909    0.052841  17577.707071  10547.660404                2943.781010  10509.595960                  1763.651515    577.000000        11341.635497   -0.498048           4168.879437  1.737956e+07
Sample_4         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1         10023.959596         15948.969697                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3658.457071    0.547148  18424.050505  12102.962020                3124.246723  12231.237374                  1938.474747    159.000000        12899.880061   -0.877620           4463.767009  1.992522e+07
Sample_5         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1          9125.606061         13973.666667                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            2681.136364    1.254818  17343.444444  11744.417273                3195.906665  13252.575758                  1220.560606    159.787879        12535.188745   -1.398744           4381.737076  1.919962e+07
Sample_6         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1         11048.696970         17888.919192                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4572.439394    1.399698  18328.939394  14090.873232                3703.694717  15919.555556                  2052.318182    311.000000        14912.112877   -1.535454           4880.410026  2.381840e+07
Sample_7         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1          5861.555556          9016.636364                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            1825.590909    1.082743  10706.888889   7349.159394                1832.457592   8008.404040                   871.500000    148.000000         7767.626028   -1.288370           2515.128289  6.325870e+06
Sample_8         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1          7922.090909         15667.424242                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4873.861111   -0.178208  18246.616162  10794.244747                3559.486222  10122.868687                  2744.838384    110.000000        11783.181991   -0.388402           4725.215146  2.232766e+07
Sample_9         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1          8333.000000         17349.272727                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            5023.974747    0.019937  20519.000000  12697.974747                3754.073838  12524.530303                  3107.338384    126.000000        13678.541752   -0.601469           5085.660406  2.586394e+07
