             0_Absolute energy  0_Area under the curve  0_Autocorrelation  0_Centroid  0_Entropy  0_Mean absolute diff  0_Mean diff  0_Median absolute diff  0_Median diff  0_Negative turning points  0_Neighbourhood peaks  0_Peak to peak distance  0_Positive turning points  0_Signal distance   0_Slope  0_Sum absolute diff  0_Total energy  0_Zero crossing rate
Sample_301           4609208.0                 141.325          4609208.0    0.234335   0.563831             11.786517    -3.044944                     0.0            0.0                        2.0                    1.0                    438.0                        3.0        1099.335694 -5.039042               1049.0    5.178885e+06                   1.0
Sample_302           7236285.0                 169.710          7236285.0    0.164303   0.430648             10.202247    -5.617978                     0.0            0.0                        2.0                    1.0                    500.0                        2.0         973.427600 -7.256213                908.0    8.130657e+06                   1.0
Sample_303           2321056.0                  95.670          2321056.0    0.262172   0.576850             11.168539    -2.224719                     1.0            0.0                        3.0                    1.0                    466.0                        4.0        1042.411762 -3.268453                994.0    2.607928e+06                   1.0
Sample_304          10442351.0                 211.855         10442351.0    0.206139   0.321987              7.269663    -5.606742                     0.0            0.0                        3.0                    0.0                    500.0                        3.0         721.657550 -8.266444                647.0    1.173298e+07                   1.0
Sample_305           3699625.0                 122.375          3699625.0    0.262796   0.577690             11.876404    -1.966292                     0.0            0.0                        4.0                    1.0                    500.0                        3.0        1108.809500 -4.141129               1057.0    4.156882e+06                   1.0
Sample_306           6611845.0                 167.610          6611845.0    0.173868   0.540049             11.550562    -4.269663                     0.0            0.0                        4.0                    1.0                    500.0                        4.0        1085.193553 -6.603819               1028.0    7.429039e+06                   1.0
Sample_307           4895319.0                 144.245          4895319.0    0.178006   0.588412              9.764045    -4.146067                     1.0            0.0                        6.0                    2.0                    451.0                        7.0         916.897826 -5.827230                869.0    5.500358e+06                   1.0
Sample_308           3218982.0                 114.910          3218982.0    0.191443   0.570677              8.000000    -4.426966                     0.0            0.0                        1.0                    1.0                    394.0                        2.0         763.076504 -4.534947                712.0    3.616834e+06                   1.0
Sample_309          11172786.0                 224.820         11172786.0    0.226613   0.271055              8.089888    -5.168539                     0.0            0.0                        1.0                    0.0                    500.0                        0.0         797.943070 -8.170079                720.0    1.255369e+07                   1.0
Sample_310           2463752.0                 103.840          2463752.0    0.222371   0.580107              8.247191    -2.337079                     0.0            0.0                        4.0                    1.0                    318.0                        5.0         783.199635 -3.806116                734.0    2.768261e+06                   1.0
Sample_311           3045658.0                 116.615          3045658.0    0.252334   0.530713              8.011236    -2.438202                     0.0            0.0                        6.0                    0.0                    353.0                        4.0         765.983484 -3.956258                713.0    3.422088e+06                   1.0
Sample_312           4198121.0                 133.735          4198121.0    0.304059   0.537173             10.775281    -1.606742                     0.0            0.0                        3.0                    0.0                    435.0                        1.0        1016.032982 -3.824464                959.0    4.716990e+06                   1.0
Sample_313           1562573.0                  81.125          1562573.0    0.279861   0.536267              6.865169    -1.449438                     0.0            0.0                        1.0                    0.0                    283.0                        1.0         667.871966 -2.540915                611.0    1.755700e+06                   1.0
Sample_314           5565400.0                 154.945          5565400.0    0.292124   0.562474             11.831461    -2.640449                     0.0            0.0                        5.0                    0.0                    500.0                        4.0        1105.399151 -4.645973               1053.0    6.253258e+06                   1.0
Sample_315           3262026.0                 119.245          3262026.0    0.277891   0.602212              9.157303    -2.191011                     1.0            0.0                        5.0                    2.0                    419.0                        7.0         862.759865 -3.737910                815.0    3.665198e+06                   1.0
Sample_316           2517820.0                 101.595          2517820.0    0.237626   0.583530              9.898876    -2.483146                     0.0            0.0                        4.0                    1.0                    365.0                        6.0         928.098484 -3.628481                881.0    2.829011e+06                   1.0
Sample_317           3583656.0                 128.900          3583656.0    0.259387   0.610397              9.438202    -2.426966                     2.0            0.0                        5.0                    1.0                    358.0                        6.0         885.925565 -4.181619                840.0    4.026580e+06                   1.0
Sample_318           4235868.0                 137.700          4235868.0    0.273249   0.608266             10.449438    -2.831461                     2.0            0.0                        5.0                    1.0                    456.0                        4.0         976.817306 -4.358464                930.0    4.759402e+06                   1.0
Sample_319           3710809.0                 132.360          3710809.0    0.260467   0.605668              9.910112    -2.404494                     2.0            0.0                        6.0                    2.0                    377.0                        7.0         926.379359 -4.255727                882.0    4.169448e+06                   1.0
Sample_320           1824563.0                  86.985          1824563.0    0.277843   0.552265              7.471910    -1.853933                     0.0            0.0                        0.0                    1.0                    310.0                        1.0         718.947379 -2.766572                665.0    2.050071e+06                   1.0
Sample_321           6022129.0                 154.285          6022129.0    0.306138   0.480079             11.022472    -2.123596                     0.0            0.0                        1.0                    0.0                    500.0                        1.0        1043.358702 -4.273902                981.0    6.766437e+06                   1.0
Sample_322           2776921.0                 113.205          2776921.0    0.276407   0.596690              8.820225    -2.393258                     0.0            0.0                        3.0                    1.0                    398.0                        3.0         836.996321 -3.492571                785.0    3.120136e+06                   1.0
Sample_323           3413278.0                 122.520          3413278.0    0.282449   0.594121             10.719101    -1.932584                     0.0            0.0                        4.0                    1.0                    430.0                        6.0        1002.301700 -3.739507                954.0    3.835144e+06                   1.0
Sample_324           1908211.0                  92.665          1908211.0    0.271403   0.512495              6.033708    -1.584270                     0.0            0.0                        1.0                    0.0                    251.0                        1.0         595.446528 -2.947961                537.0    2.144057e+06                   1.0
Sample_325           2434862.0                 100.030          2434862.0    0.269769   0.553728             13.146067    -1.865169                     0.0            0.0                        3.0                    1.0                    500.0                        3.0        1221.856652 -3.291369               1170.0    2.735800e+06                   1.0
Sample_326           4610245.0                 143.900          4610245.0    0.274282   0.559890              9.820225    -3.033708                     0.0            0.0                        8.0                    0.0                    435.0                        8.0         925.300819 -4.581957                874.0    5.180051e+06                   1.0
Sample_327           4789263.0                 136.270          4789263.0    0.313142   0.596705             12.314607    -1.842697                     1.0            0.0                        2.0                    1.0                    499.0                        2.0        1144.120853 -3.777396               1096.0    5.381194e+06                   1.0
Sample_328           2369097.0                 100.870          2369097.0    0.259963   0.605635              9.842697    -1.977528                     2.0            0.0                        5.0                    1.0                    352.0                        6.0         922.113674 -3.343680                876.0    2.661907e+06                   1.0
Sample_329           2021667.0                  94.420          2021667.0    0.319931   0.609091              8.471910    -1.370787                     1.0            0.0                        5.0                    0.0                    330.0                        3.0         801.504359 -2.501420                754.0    2.271536e+06                   1.0
Sample_330           3538895.0                 126.580          3538895.0    0.276364   0.612967              9.662921    -1.955056                     1.0            0.0                        5.0                    1.0                    387.0                        5.0         907.707738 -3.926666                860.0    3.976287e+06                   1.0
Sample_331           2187307.0                  94.600          2187307.0    0.316932   0.617243              8.764045    -1.191011                     2.0            0.0                        3.0                    1.0                    364.0                        3.0         826.329776 -2.577940                780.0    2.457648e+06                   1.0
Sample_332            833207.0                  59.435           833207.0    0.279580   0.576787              5.696629    -0.977528                     0.0            0.0                        1.0                    0.0                    220.0                        0.0         559.334589 -1.862921                507.0    9.361876e+05                   1.0
Sample_333           2909183.0                 105.395          2909183.0    0.136121   0.520833              7.516854    -3.719101                     0.0            0.0                        1.0                    0.0                    405.0                        2.0         725.877648 -4.604165                669.0    3.268745e+06                   1.0
Sample_334           6212695.0                 157.095          6212695.0    0.164756   0.493615             10.033708    -5.382022                     0.0            0.0                        2.0                    1.0                    491.0                        2.0         952.706181 -6.676635                893.0    6.980556e+06                   1.0
Sample_335            757766.0                  55.585           757766.0    0.216768   0.563831              4.797753    -2.146067                     0.0            0.0                        3.0                    1.0                    191.0                        3.0         479.089787 -2.079977                427.0    8.514225e+05                   1.0
Sample_336           1623149.0                  84.020          1623149.0    0.237480   0.600113              9.820225    -1.191011                     1.0            0.0                        3.0                    1.0                    283.0                        5.0         922.671146 -2.848525                874.0    1.823763e+06                   1.0
Sample_337           1162847.0                  68.140          1162847.0    0.292397   0.512778              7.078652    -1.370787                     0.0            0.0                        4.0                    0.0                    271.0                        3.0         692.713699 -2.054040                630.0    1.306570e+06                   1.0
Sample_338           3737161.0                 130.150          3737161.0    0.274128   0.548110             12.786517    -1.393258                     0.0            0.0                        3.0                    1.0                    442.0                        3.0        1192.441830 -3.955871               1138.0    4.199057e+06                   1.0
Sample_339            957384.0                  64.335           957384.0    0.324270   0.612436              8.865169    -1.044944                     0.0            0.0                        2.0                    2.0                    253.0                        6.0         839.928931 -1.671268                789.0    1.075712e+06                   1.0
Sample_340           3029281.0                 112.735          3029281.0    0.354183   0.617461              9.471910    -0.842697                     0.0            0.0                        4.0                    1.0                    413.0                        6.0         893.482211 -2.536585                843.0    3.403687e+06                   1.0
Sample_341           3187197.0                 122.205          3187197.0    0.293412   0.615020              9.764045    -1.943820                     1.0            0.0                        5.0                    1.0                    397.0                        5.0         915.468923 -3.569288                869.0    3.581120e+06                   1.0
Sample_342           1679565.0                  88.650          1679565.0    0.280769   0.577267              7.101124    -0.898876                     0.0            0.0                        3.0                    0.0                    248.0                        4.0         685.622124 -2.654064                632.0    1.887152e+06                   1.0
Sample_343            786142.0                  56.975           786142.0    0.305096   0.600952              7.044944    -1.269663                     1.0            0.0                        6.0                    1.0                    277.0                        6.0         676.171680 -1.673803                627.0    8.833056e+05                   1.0
Sample_344           1075401.0                  72.090          1075401.0    0.241258   0.585119              6.471910    -1.438202                     0.0            0.0                        6.0                    1.0                    183.0                        5.0         627.548686 -2.385883                576.0    1.208316e+06                   1.0
Sample_345            902905.0                  58.500           902905.0    0.301833   0.587056              7.707865    -1.460674                     0.0            0.0                        5.0                    1.0                    278.0                        6.0         738.061622 -1.752949                686.0    1.014500e+06                   1.0
Sample_346           1067334.0                  70.680          1067334.0    0.339945   0.605067              6.157303    -0.584270                     0.0            0.0                        4.0                    1.0                    247.0                        3.0         598.856731 -1.670725                548.0    1.199252e+06                   1.0
Sample_347           1196162.0                  69.850          1196162.0    0.344736   0.574611              7.550562    -0.921348                     0.0            0.0                        6.0                    1.0                    301.0                        7.0         724.922987 -1.705280                672.0    1.344002e+06                   1.0
Sample_348           1631445.0                  88.570          1631445.0    0.282465   0.582225              8.966292    -1.483146                     0.0            0.0                        6.0                    1.0                    297.0                        8.0         848.572359 -2.623608                798.0    1.833084e+06                   1.0
Sample_349           1185113.0                  72.540          1185113.0    0.311023   0.596017              6.314607    -1.280899                     0.0            0.0                        2.0                    1.0                    281.0                        3.0         612.596844 -1.994296                562.0    1.331588e+06                   1.0
Sample_350           1232941.0                  73.250          1232941.0    0.326580   0.580646              5.977528    -1.573034                     0.0            0.0                        1.0                    0.0                    256.0                        2.0         585.279043 -1.891122                532.0    1.385327e+06                   1.0
Sample_351           2564045.0                 101.205          2564045.0    0.314943   0.585143             13.112360    -1.359551                     0.0            0.0                        7.0                    1.0                    445.0                        6.0        1218.405694 -2.835469               1167.0    2.880949e+06                   1.0
Sample_352            809477.0                  60.450           809477.0    0.311650   0.621552              5.393258    -1.213483                     1.0            0.0                        3.0                    1.0                    221.0                        4.0         526.866943 -1.644919                480.0    9.095247e+05                   1.0
Sample_353           2175236.0                  87.010          2175236.0    0.341047   0.534239              8.157303    -1.011236                     0.0            0.0                        2.0                    1.0                    386.0                        3.0         781.703284 -2.145187                726.0    2.444085e+06                   1.0
Sample_354           1793264.0                  82.385          1793264.0    0.359190   0.596613              8.662921    -0.617978                     0.0            0.0                        1.0                    1.0                    373.0                        4.0         820.359924 -1.810940                771.0    2.014903e+06                   1.0
Sample_355           5991712.0                 180.975          5991712.0    0.351437   0.716069             11.988764    -3.202247                     3.0            0.0                        3.0                    0.0                    500.0                        2.0        1108.524709 -3.690645               1067.0    6.732261e+06                   1.0
Sample_356           5185449.0                 168.330          5185449.0    0.356295   0.720400             10.741573    -2.382022                     4.0            0.0                        8.0                    0.0                    445.0                        9.0         993.715697 -3.322147                956.0    5.826347e+06                   1.0
Sample_357           8501555.0                 221.010          8501555.0    0.228445   0.727469              9.775281    -5.617978                     3.0            0.0                        7.0                    1.0                    500.0                        6.0         909.649192 -6.599391                870.0    9.552309e+06                   1.0
Sample_358           3477844.0                 139.985          3477844.0    0.269782   0.709890             11.539326    -1.426966                     4.0            0.0                        6.0                    2.0                    422.0                        7.0        1064.819628 -3.776795               1027.0    3.907690e+06                   1.0
Sample_359          11147405.0                 252.330         11147405.0    0.237591   0.521471             10.426966    -5.617978                     0.0            0.0                        3.0                    1.0                    500.0                        2.0         985.078084 -7.488620                928.0    1.252517e+07                   1.0
Sample_360           2584548.0                 122.345          2584548.0    0.320545   0.729761              8.191011    -0.662921                     2.0            0.0                        2.0                    1.0                    284.0                        2.0         771.304198 -2.673960                729.0    2.903987e+06                   1.0
Sample_361           3603162.0                 147.920          3603162.0    0.360518   0.725338              8.786517    -2.022472                     4.0            0.0                        4.0                    2.0                    324.0                        5.0         820.841930 -2.639947                782.0    4.048497e+06                   1.0
Sample_362           3248071.0                 138.705          3248071.0    0.289930   0.674367              5.269663    -2.393258                     2.0            0.0                        6.0                    1.0                    277.0                        7.0         511.886570 -3.483648                469.0    3.649518e+06                   1.0
Sample_363           2681018.0                 130.120          2681018.0    0.323950   0.776073             12.157303    -1.887640                     3.0            0.0                        7.0                    2.0                    500.0                        7.0        1117.569115 -2.525266               1082.0    3.012380e+06                   1.0
Sample_364           4243354.0                 150.770          4243354.0    0.350670   0.696806              8.067416    -2.269663                     2.0            0.0                        4.0                    1.0                    402.0                        4.0         759.268512 -3.161213                718.0    4.767813e+06                   1.0
Sample_365           4389237.0                 154.300          4389237.0    0.203871   0.729378              6.089888    -3.797753                     3.0            0.0                        6.0                    2.0                    363.0                        7.0         580.512823 -5.053389                542.0    4.931727e+06                   1.0
Sample_366           5709532.0                 177.725          5709532.0    0.293906   0.701521             11.921348    -2.910112                     8.0            0.0                        1.0                    2.0                    459.0                        2.0        1097.061822 -4.540429               1061.0    6.415204e+06                   1.0
Sample_367           6808702.0                 194.065          6808702.0    0.321509   0.719929             15.067416    -1.831461                     4.0            0.0                        2.0                    2.0                    500.0                        3.0        1379.709860 -4.501099               1341.0    7.650227e+06                   1.0
Sample_368           4220503.0                 156.895          4220503.0    0.285050   0.736899             11.179775    -3.044944                     4.0            0.0                        8.0                    2.0                    383.0                        8.0        1028.536165 -3.944117                995.0    4.742138e+06                   1.0
Sample_369          12571268.0                 270.020         12571268.0    0.258620   0.467587              7.707865    -5.617978                     0.0            0.0                        4.0                    0.0                    500.0                        3.0         750.027390 -7.585513                686.0    1.412502e+07                   1.0
Sample_370          12996733.0                 289.730         12996733.0    0.331022   0.714116             15.348315    -0.404494                     1.0            0.0                        2.0                    0.0                    500.0                        1.0        1412.738435 -5.372128               1366.0    1.460307e+07                   1.0
Sample_371           2804252.0                 126.925          2804252.0    0.271998   0.663979              7.337079    -2.101124                     2.0            0.0                        9.0                    1.0                    258.0                        8.0         696.307452 -3.432934                653.0    3.150845e+06                   1.0
Sample_372           5885875.0                 182.410          5885875.0    0.359497   0.773714             12.022472    -2.112360                     5.0            0.0                        3.0                    1.0                    500.0                        3.0        1104.244677 -3.516261               1070.0    6.613343e+06                   1.0
Sample_373           3325340.0                 138.405          3325340.0    0.300902   0.713083              7.943820    -2.280899                     3.0            0.0                        9.0                    1.0                    333.0                        9.0         746.252980 -3.435848                707.0    3.736337e+06                   1.0
Sample_374           7750456.0                 198.930          7750456.0    0.209977   0.644475             20.764045    -1.865169                     0.0            0.0                        8.0                    1.0                    500.0                        6.0        1897.865088 -6.332469               1848.0    8.708378e+06                   1.0
Sample_375          13852885.0                 284.560         13852885.0    0.285212   0.334739             10.224719    -2.988764                     0.0            0.0                        2.0                    0.0                    500.0                        1.0         981.540425 -7.346512                910.0    1.556504e+07                   1.0
Sample_376           3344184.0                 141.480          3344184.0    0.318221   0.715061              7.191011    -1.707865                     4.0            0.0                        7.0                    2.0                    285.0                        9.0         677.958597 -3.157921                640.0    3.757510e+06                   1.0
Sample_377          11654286.0                 256.630         11654286.0    0.277627   0.510903             14.337079    -3.932584                     0.0            0.0                        1.0                    0.0                    500.0                        0.0        1334.245708 -6.778384               1276.0    1.309470e+07                   1.0
Sample_378           1524086.0                  83.010          1524086.0    0.233979   0.558380              6.966292    -1.370787                     0.0            0.0                        1.0                    1.0                    236.0                        1.0         674.448251 -2.869144                620.0    1.712456e+06                   1.0
Sample_379           1188070.0                  70.250          1188070.0    0.260639   0.569838              6.943820    -1.595506                     0.0            0.0                        3.0                    0.0                    250.0                        4.0         669.691666 -2.351286                618.0    1.334910e+06                   1.0
Sample_380           1227197.0                  70.660          1227197.0    0.309308   0.583633              6.426966    -1.191011                     0.0            0.0                        3.0                    1.0                    280.0                        2.0         624.047804 -2.010380                572.0    1.378873e+06                   1.0
Sample_381           2186419.0                  95.900          2186419.0    0.264267   0.558272              7.887640    -2.224719                     0.0            0.0                        3.0                    0.0                    324.0                        3.0         754.153682 -3.175939                702.0    2.456651e+06                   1.0
Sample_382            864547.0                  59.220           864547.0    0.289787   0.590650              9.258427    -1.011236                     0.0            0.0                        5.0                    1.0                    298.0                        5.0         874.267746 -1.837503                824.0    9.714011e+05                   1.0
Sample_383           1450054.0                  78.275          1450054.0    0.204070   0.584989              7.831461    -2.123596                     0.0            0.0                        6.0                    1.0                    243.0                        8.0         744.820705 -2.964975                697.0    1.629274e+06                   1.0
Sample_384           2705544.0                 106.825          2705544.0    0.232641   0.529376              9.831461    -2.550562                     0.0            0.0                        4.0                    1.0                    378.0                        3.0         929.980102 -3.913586                875.0    3.039937e+06                   1.0
Sample_385           2917876.0                 111.870          2917876.0    0.217147   0.606927             10.382022    -2.629213                     2.0            0.0                        3.0                    1.0                    356.0                        4.0         969.647085 -4.122863                924.0    3.278512e+06                   1.0
Sample_386           1156955.0                  67.975          1156955.0    0.174137   0.560184              5.786517    -1.966292                     0.0            0.0                        2.0                    1.0                    237.0                        4.0         567.698855 -2.800766                515.0    1.299949e+06                   1.0
Sample_387           2796903.0                 104.710          2796903.0    0.175911   0.591990              9.235955    -4.629213                     0.0            0.0                        2.0                    1.0                    423.0                        3.0         870.557914 -4.095658                822.0    3.142588e+06                   1.0
Sample_388           1462050.0                  78.430          1462050.0    0.217627   0.523369              5.955056    -1.955056                     0.0            0.0                        3.0                    1.0                    247.0                        5.0         584.087908 -2.956447                530.0    1.642753e+06                   1.0
Sample_389           2965824.0                 103.630          2965824.0    0.177061   0.536447             11.191011    -3.752809                     0.0            0.0                        3.0                    1.0                    386.0                        4.0        1046.764188 -4.323530                996.0    3.332387e+06                   1.0
Sample_390           1996918.0                  85.635          1996918.0    0.263860   0.536447             11.337079    -1.764045                     0.0            0.0                        2.0                    1.0                    467.0                        3.0        1059.785287 -3.003943               1009.0    2.243728e+06                   1.0
Sample_391           3088061.0                 109.920          3088061.0    0.259145   0.570004             10.674157    -2.764045                     0.0            0.0                        1.0                    1.0                    399.0                        3.0        1000.599422 -3.706655                950.0    3.469731e+06                   1.0
Sample_392           1930417.0                  90.400          1930417.0    0.237848   0.548343              8.314607    -2.089888                     0.0            0.0                        6.0                    1.0                    293.0                        6.0         790.717744 -3.281335                740.0    2.169008e+06                   1.0
Sample_393           2522899.0                 104.720          2522899.0    0.241798   0.588412              8.000000    -2.719101                     1.0            0.0                        4.0                    1.0                    322.0                        5.0         759.376158 -3.663391                712.0    2.834718e+06                   1.0
Sample_394           1519875.0                  78.330          1519875.0    0.219387   0.561476              7.123596    -2.202247                     0.0            0.0                        4.0                    1.0                    265.0                        3.0         685.622604 -2.971700                634.0    1.707725e+06                   1.0
Sample_395           1308801.0                  74.115          1308801.0    0.287767   0.570843              7.719101    -1.471910                     0.0            0.0                        4.0                    1.0                    279.0                        5.0         737.745643 -2.300029                687.0    1.470563e+06                   1.0
Sample_396           1790364.0                  89.125          1790364.0    0.275668   0.577797              6.910112    -1.651685                     0.0            0.0                        5.0                    2.0                    287.0                        6.0         666.721892 -2.832333                615.0    2.011645e+06                   1.0
Sample_397           1378260.0                  76.080          1378260.0    0.280682   0.584989              8.404494    -1.707865                     0.0            0.0                        3.0                    1.0                    337.0                        2.0         798.815594 -2.418867                748.0    1.548607e+06                   1.0
Sample_398           1338936.0                  74.845          1338936.0    0.293280   0.596252              6.820225    -1.561798                     1.0            0.0                        5.0                    1.0                    275.0                        6.0         656.288663 -2.251340                607.0    1.504422e+06                   1.0
Sample_399           3896223.0                 124.135          3896223.0    0.179785   0.586953             16.595506    -1.426966                     0.0            0.0                        6.0                    1.0                    469.0                        6.0        1525.057883 -4.913800               1477.0    4.377779e+06                   1.0
Sample_400           1803089.0                  90.460          1803089.0    0.303181   0.623158             10.044944    -1.011236                     2.0            0.0                        7.0                    1.0                    305.0                        7.0         938.547276 -2.514623                894.0    2.025943e+06                   1.0
Sample_401           3702473.0                 140.295          3702473.0    0.288823   0.715949             11.382022    -1.741573                     3.0            0.0                        4.0                    1.0                    389.0                        3.0        1052.057176 -3.622941               1013.0    4.160082e+06                   1.0
Sample_402           9441778.0                 231.275          9441778.0    0.303061   0.693212             10.685393    -2.707865                     2.0            0.0                        6.0                    0.0                    500.0                        5.0         993.408395 -5.633156                951.0    1.060874e+07                   1.0
Sample_403           2247749.0                 109.745          2247749.0    0.330129   0.694675             10.011236    -1.449438                     2.0            0.0                        3.0                    2.0                    354.0                        6.0         933.330759 -2.479261                891.0    2.525561e+06                   1.0
Sample_404          11799605.0                 260.325         11799605.0    0.312068   0.532786             11.741573    -3.516854                     0.0            0.0                        1.0                    1.0                    499.0                        1.0        1101.619897 -6.134971               1045.0    1.325798e+07                   1.0
Sample_405          12364487.0                 263.225         12364487.0    0.296509   0.339789              9.314607    -1.943820                     0.0            0.0                        1.0                    0.0                    500.0                        1.0         902.650277 -6.540305                829.0    1.389268e+07                   1.0
Sample_406          11412645.0                 251.240         11412645.0    0.286054   0.565935              8.808989    -4.651685                     0.0            0.0                        2.0                    0.0                    500.0                        2.0         843.264029 -6.777339                784.0    1.282320e+07                   1.0
Sample_407           4929512.0                 160.825          4929512.0    0.242217   0.686411             11.359551    -2.595506                     3.0            0.0                        4.0                    1.0                    411.0                        6.0        1050.583489 -4.954620               1011.0    5.538778e+06                   1.0
Sample_408           6661972.0                 181.120          6661972.0    0.352960   0.666668             15.168539    -2.157303                     3.0            0.0                        8.0                    0.0                    499.0                        8.0        1392.063913 -3.778162               1350.0    7.485362e+06                   1.0
Sample_409          12136038.0                 256.255         12136038.0    0.249402   0.449027              8.280899    -4.056180                     0.0            0.0                        2.0                    0.0                    500.0                        1.0         803.125771 -7.837725                737.0    1.363600e+07                   1.0
Sample_410           1607538.0                  92.385          1607538.0    0.317822   0.692187              7.044944    -1.696629                     2.0            0.0                        6.0                    2.0                    246.0                        6.0         669.733066 -2.227320                627.0    1.806222e+06                   1.0
Sample_411           2636915.0                 114.930          2636915.0    0.329931   0.691922              9.280899    -2.022472                     2.0            0.0                        5.0                    1.0                    397.0                        5.0         866.857363 -2.782475                826.0    2.962826e+06                   1.0
Sample_412           4304706.0                 154.215          4304706.0    0.261544   0.719372              8.842697    -3.157303                     2.0            0.0                        5.0                    0.0                    350.0                        5.0         826.339731 -4.393892                787.0    4.836748e+06                   1.0
Sample_413           6448137.0                 177.755          6448137.0    0.399809   0.668601             12.505618    -1.247191                     1.0            0.0                        9.0                    1.0                    500.0                        8.0        1159.531062 -2.722781               1113.0    7.245098e+06                   1.0
Sample_414          11999102.0                 255.795         11999102.0    0.246030   0.365245              9.179775    -2.752809                     0.0            0.0                        1.0                    0.0                    499.0                        1.0         888.952019 -7.803219                817.0    1.348214e+07                   1.0
Sample_415           8009286.0                 203.790          8009286.0    0.214340   0.589914             12.966292    -1.011236                     0.0            0.0                        7.0                    1.0                    500.0                        7.0        1206.533670 -6.406585               1154.0    8.999198e+06                   1.0
Sample_416           5952380.0                 174.065          5952380.0    0.375724   0.701633             12.932584    -1.202247                     2.0            0.0                        2.0                    0.0                    500.0                        1.0        1193.502655 -3.243940               1151.0    6.688067e+06                   1.0
Sample_417           3361017.0                 133.055          3361017.0    0.302498   0.663913              9.022472    -2.505618                     1.0            0.0                        3.0                    1.0                    387.0                        4.0         849.890656 -3.435642                803.0    3.776424e+06                   1.0
Sample_418          11431306.0                 255.425         11431306.0    0.238222   0.450158              8.056180    -5.606742                     0.0            0.0                        2.0                    0.0                    499.0                        1.0         782.605392 -7.596263                717.0    1.284416e+07                   1.0
Sample_419           2000228.0                 104.880          2000228.0    0.314053   0.716977              9.213483    -1.887640                     4.0            0.0                        6.0                    1.0                    323.0                        6.0         855.278112 -2.493230                820.0    2.247447e+06                   1.0
Sample_420           8875253.0                 220.955          8875253.0    0.339066   0.661644             13.696629    -3.000000                     2.0            0.0                        9.0                    0.0                    500.0                       10.0        1263.093642 -4.849529               1219.0    9.972194e+06                   1.0
Sample_421           1287609.0                  75.610          1287609.0    0.186573   0.606974              6.157303    -2.561798                     1.0            0.0                        8.0                    0.0                    246.0                        5.0         597.139478 -2.897436                548.0    1.446752e+06                   1.0
Sample_422           6414808.0                 158.370          6414808.0    0.230214   0.462672             12.202247    -1.865169                     0.0            0.0                        2.0                    0.0                    500.0                        3.0        1148.982094 -5.652369               1086.0    7.207649e+06                   1.0
Sample_423           1920027.0                  88.715          1920027.0    0.309431   0.577797              8.662921    -1.067416                     0.0            0.0                        3.0                    1.0                    327.0                        2.0         821.518511 -2.499049                771.0    2.157334e+06                   1.0
Sample_424           3268282.0                 120.320          3268282.0    0.269047   0.570951             10.022472    -2.337079                     0.0            0.0                        4.0                    1.0                    392.0                        4.0         944.087602 -3.870223                892.0    3.672227e+06                   1.0
Sample_425           3310473.0                 126.025          3310473.0    0.288408   0.610305              8.730337    -2.033708                     2.0            0.0                        6.0                    1.0                    391.0                        6.0         823.764444 -3.699790                777.0    3.719633e+06                   1.0
