             0_ECDF_0  0_ECDF_1  0_ECDF_2  0_ECDF_3  0_ECDF_4  0_ECDF_5  0_ECDF_6  0_ECDF_7  0_ECDF_8  0_ECDF_9  0_ECDF Percentile_0  0_ECDF Percentile_1  0_ECDF Percentile Count_0  0_ECDF Percentile Count_1  0_Histogram_0  0_Histogram_1  0_Histogram_2  0_Histogram_3  0_Histogram_4  0_Histogram_5  0_Histogram_6  0_Histogram_7  0_Histogram_8  0_Histogram_9  0_Interquartile range  0_Kurtosis       0_Max      0_Mean  0_Mean absolute deviation    0_Median  0_Median absolute deviation       0_Min  0_Root mean square  0_Skewness  0_Standard deviation    0_Variance
Sample_0         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           157.333333           306.666667                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0             127.722222   -1.110673  329.111111  216.937778                  64.336978  188.777778                    46.500000   46.000000          228.718516    0.137972             72.457990   5250.160326
Sample_1         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1            78.616162           353.131313                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0             221.482323   -1.006273  412.484848  182.148485                 110.275071  126.469697                    48.626263   41.424242          220.995287    0.806201            125.143303  15660.846276
Sample_2         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1            80.959596           118.636364                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              30.469697    0.300160  146.474747  102.212121                  18.269495  105.449495                    14.616162   29.000000          104.844473   -0.327517             23.346217    545.045850
Sample_3         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           118.686869           191.505051                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              57.618687   -0.621424  255.666667  158.119192                  34.589657  148.934343                    30.676768   65.000000          163.441852    0.425207             41.371007   1711.560255
Sample_4         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           188.000000           249.000000                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              49.121212    0.881479  296.737374  208.095253                  36.127810  197.383838                    11.833333   46.000000          213.662468   -0.258726             48.456330   2348.015917
Sample_5         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           163.000000           264.979798                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              88.002525   -0.068400  283.737374  207.805556                  45.861465  218.803030                    43.636364   45.000000          215.148399   -0.742946             55.728670   3105.684625
Sample_6         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           162.727273           214.919192                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              37.631313    2.405279  286.313131  192.905758                  33.034030  208.196970                    11.843434   46.000000          198.298313   -1.378087             45.930269   2109.589601
Sample_7         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1            85.141414           122.444444                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              32.025253    0.533174  153.868687  105.890808                  20.470240  104.318182                    16.424242   22.000000          108.929474   -0.343533             25.549307    652.767111
Sample_8         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           154.000000           267.666667                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              98.601010   -0.472977  329.585859  205.145152                  53.800879  193.393939                    47.232323   52.000000          215.364535   -0.078184             65.554175   4297.349923
Sample_9         0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           121.181818           240.252525                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0             103.888889   -0.549157  304.696970  170.400303                  52.991048  149.000000                    30.000000   27.000000          181.733514    0.349372             63.172833   3990.806780
Sample_10        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           118.000000           176.606061                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              51.742424    0.265882  212.505051  147.520303                  29.382624  151.439394                    25.338384   45.000000          151.972543   -0.435183             36.515941   1333.413959
Sample_11        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1            98.222222           208.000000                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              85.083333   -0.886923  229.111111  157.886667                  43.611467  167.666667                    39.333333   39.000000          166.169738   -0.448129             51.809094   2684.182217
Sample_12        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1            72.515152           120.646465                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              42.616162   -0.633096  127.000000   96.362828                  19.932808  100.171717                    20.631313   33.000000           99.136514   -0.453389             23.286342    542.253714
Sample_13        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           122.636364           187.484848                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              41.454545   -0.098915  261.818182  158.661212                  32.774885  152.090909                    25.500000   58.000000          164.356783    0.518929             42.892562   1839.771853
Sample_14        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           143.111111           220.333333                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              59.250000    0.830482  382.000000  196.895556                  49.414267  187.500000                    28.888889   21.000000          208.346070    0.605940             68.119196   4640.224894
Sample_15        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           160.181818           233.414141                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              64.404040    0.982727  278.333333  198.602121                  44.163200  211.666667                    33.191919   30.000000          206.751296   -1.069467             57.474306   3303.295876
Sample_16        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           209.454545           357.727273                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0             129.015152   -0.576554  364.000000  289.072121                  63.276485  312.575758                    48.121212  102.000000          298.263197   -0.769919             73.472741   5398.243687
Sample_17        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           135.696970           233.727273                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              85.765152   -0.098892  276.444444  175.779293                  43.609606  164.479798                    31.191919   32.000000          183.861989   -0.284028             53.915406   2906.871045
Sample_18        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           147.191919           500.000000                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0             207.494949   -0.414934  500.000000  395.276465                 143.494214  500.000000                     0.000000   30.000000          428.982401   -1.178427            166.680582  27782.416581
Sample_19        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           125.787879           225.545455                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              58.931818   -0.404345  299.454545  174.891414                  50.051111  167.000000                    32.929293   40.828283          186.393667    0.320869             64.463883   4155.592240
Sample_20        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           210.898990           328.060606                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0             104.704545   -0.282629  390.181818  265.040101                  54.661307  264.121212                    52.575758   87.000000          272.687755   -0.414080             64.127657   4112.356430
Sample_21        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           151.000000           324.151515                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0             143.361111   -0.849779  409.000000  232.235455                  80.358846  196.601010                    46.424242   76.000000          250.356961    0.551547             93.516317   8745.301485
Sample_22        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           153.000000           290.000000                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              97.803030   -0.719649  303.000000  207.100101                  52.661754  213.000000                    60.000000   38.000000          216.246847    0.100507             62.227381   3872.246993
Sample_23        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1            97.020202           302.000000                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0             171.181818   -0.590562  419.161616  186.280101                  87.774380  141.000000                    45.227273   36.000000          212.664196    0.842660            102.595244  10525.784105
Sample_24        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           277.666667           395.000000                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              67.037879    1.814787  395.000000  340.834242                  57.628673  370.787879                    24.212121   67.000000          348.845335   -1.603586             74.330929   5525.087024
Sample_25        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           181.000000           225.000000                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              32.568182    3.586782  492.000000  218.544343                  46.942754  201.984848                    20.984848   32.000000          231.252946    1.455483             75.606184   5716.295041
Sample_26        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           194.181818           415.191919                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0             181.734848   -0.854118  500.000000  285.508788                 101.831354  225.111111                    53.772727   49.000000          309.301677    0.440889            118.963269  14152.259387
Sample_27        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           231.424242           380.909091                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0             112.545455   -0.165885  500.000000  280.699091                  81.203448  239.575758                    15.636364   46.000000          297.917489    0.626647             99.814079   9962.850344
Sample_28        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           172.545455           281.121212                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              97.792929    0.223092  314.929293  218.218990                  51.234141  217.176768                    46.060606   33.000000          227.093258   -0.667055             62.863507   3951.820457
Sample_29        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           175.555556           259.000000                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              72.944444    0.568951  264.000000  214.264343                  39.111273  231.000000                    32.878788   57.000000          219.142367   -0.950725             45.980086   2114.168348
Sample_30        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           365.818182           496.181818                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              77.613636    2.200336  500.000000  409.539596                  83.335572  444.212121                    46.060606   60.000000          426.086665   -1.813980            117.588969  13827.165571
Sample_31        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           154.000000           376.969697                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0             126.818182   -0.276017  489.000000  242.671212                 100.788384  185.328283                    31.808081   38.000000          271.782992    1.095951            122.379237  14976.677562
Sample_32        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           190.484848           279.909091                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              78.719697    0.423642  439.454545  249.376061                  60.037382  252.181818                    55.090909   45.000000          261.262124    0.493171             77.906852   6069.477651
Sample_33        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           228.333333           336.666667                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              84.083333    0.886008  385.000000  278.463333                  56.357000  305.333333                    40.666667   40.000000          286.600068   -1.035405             67.806865   4597.770878
Sample_34        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           231.828283           300.444444                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              62.767677    2.070473  391.000000  273.470101                  44.822032  286.000000                    25.742424   49.000000          280.333764   -0.818631             61.653249   3801.123092
Sample_35        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           132.000000           209.121212                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              52.325758    0.515025  297.242424  172.204444                  35.030836  159.171717                    27.171717   73.000000          177.962244    0.621510             44.902000   2016.189591
Sample_36        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           101.000000           160.575758                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              39.921717    0.047109  187.010101  135.000101                  26.384123  139.777778                    17.393939   36.000000          139.162764   -0.699989             33.782356   1141.247602
Sample_37        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           171.000000           250.000000                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              73.487374    1.605019  251.000000  210.480909                  38.263525  234.262626                    16.737374   44.000000          215.227958   -1.222029             44.953984   2020.860681
Sample_38        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           204.000000           308.090909                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              93.681818   -0.405649  364.000000  246.764545                  55.206127  209.500000                    15.727273   64.000000          254.545200   -0.009453             62.454126   3900.517867
Sample_39        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           204.454545           250.000000                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0              34.000000    2.503339  329.454545  229.628182                  32.395600  243.090909                    12.272727   54.000000          234.228656   -1.023285             46.194818   2133.961173
Sample_40        0.01      0.02      0.03      0.04      0.05      0.06      0.07      0.08      0.09       0.1           102.979798           272.000000                       20.0                       80.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0             116.429293   -0.178555  382.000000  172.369798                  78.871568  119.606061                    25.575758   49.000000          196.669662    1.127007             94.697460   8967.608876
