             0_Absolute energy  0_Area under the curve  0_Autocorrelation  0_Centroid  0_Entropy  0_Mean absolute diff  0_Mean diff  0_Median absolute diff  0_Median diff  0_Negative turning points  0_Neighbourhood peaks  0_Peak to peak distance  0_Positive turning points  0_Signal distance      0_Slope  0_Sum absolute diff  0_Total energy  0_Zero crossing rate
Sample_43         1.434270e+10                9398.760       1.434270e+10    0.415068   0.863954            460.606742    -2.853933                   209.0           31.0                        6.0                    1.0                  19576.0                        7.0       41015.517574   -78.052393              40994.0    1.611539e+10                   1.0
Sample_44         1.045873e+10                7743.090       1.045873e+10    0.351998   0.804812            392.292135    -3.932584                   192.0            0.0                        9.0                    1.0                  16396.0                        8.0       34941.265197  -133.080463              34914.0    1.175138e+10                   1.0
Sample_45         5.021943e+10               16908.430       5.021943e+10    0.323375   0.797971            822.337079    -3.415730                   221.0            0.0                        5.0                    1.0                  34660.0                        6.0       73215.100713  -337.096012              73188.0    5.642632e+10                   1.0
Sample_46         1.380801e+10                8310.740       1.380801e+10    0.294218   0.689312            539.168539   -35.415730                   174.0            0.0                        6.0                    2.0                  21266.0                        7.0       48021.112146  -226.225970              47986.0    1.551462e+10                   1.0
Sample_47         1.194743e+10                7618.015       1.194743e+10    0.296175   0.697101            460.303371   -45.000000                    85.0            0.0                        6.0                    1.0                  20595.0                        7.0       41002.225376  -205.728148              40967.0    1.342408e+10                   1.0
Sample_48         1.505025e+10                8652.100       1.505025e+10    0.296578   0.722729            529.887640    -2.876404                   165.0            0.0                        5.0                    2.0                  20341.0                        6.0       47192.522554  -221.089896              47160.0    1.691040e+10                   1.0
Sample_49         1.842887e+10                9654.305       1.842887e+10    0.276678   0.700524            626.707865    -6.011236                   151.0            0.0                        5.0                    2.0                  23284.0                        7.0       55811.501111  -276.791291              55777.0    2.070659e+10                   1.0
Sample_50         1.852034e+10                9559.140       1.852034e+10    0.289253   0.711664            600.269663   -13.146067                   249.0            0.0                        6.0                    1.0                  23643.0                        7.0       53457.096264  -260.817278              53424.0    2.080937e+10                   1.0
Sample_51         2.146301e+10               10412.535       2.146301e+10    0.303242   0.708241            558.932584   -29.134831                   201.0            0.0                        5.0                    1.0                  24621.0                        7.0       49779.122136  -262.955789              49745.0    2.411575e+10                   1.0
Sample_52         3.479373e+10               12990.355       3.479373e+10    0.300481   0.711664            764.123596   -33.269663                   230.0            0.0                        3.0                    2.0                  32201.0                        5.0       68040.160139  -334.766317              68007.0    3.909407e+10                   1.0
Sample_53         7.345815e+09                6064.960       7.345815e+09    0.245234   0.700524            361.977528   -43.280899                   128.0            0.0                        6.0                    2.0                  14823.0                        7.0       32250.180857  -193.168045              32216.0    8.253725e+09                   1.0
Sample_54         1.371595e+10                8232.320       1.371595e+10    0.282531   0.708241            512.719101   -18.876404                    88.0            0.0                        6.0                    2.0                  20091.0                        6.0       45666.271678  -226.438820              45632.0    1.541118e+10                   1.0
Sample_55         1.806234e+10                9305.460       1.806234e+10    0.257408   0.689312            578.224719   -51.101124                   110.0            0.0                        5.0                    2.0                  23649.0                        6.0       51497.247034  -286.771025              51462.0    2.029476e+10                   1.0
Sample_56         1.409834e+10                8383.555       1.409834e+10    0.286319   0.711664            487.853933   -10.235955                   109.0            0.0                        5.0                    2.0                  19833.0                        6.0       43452.152404  -226.151138              43419.0    1.584084e+10                   1.0
Sample_57         2.418620e+10               11052.880       2.418620e+10    0.309217   0.704818            641.977528   -46.988764                   172.0            0.0                        3.0                    2.0                  28846.0                        4.0       57171.406619  -280.272914              57136.0    2.717550e+10                   1.0
Sample_58         3.152241e+10               12378.795       3.152241e+10    0.316917   0.704818            711.539326   -11.584270                   175.0            0.0                        3.0                    1.0                  31572.0                        4.0       63362.134287  -298.649208              63327.0    3.541844e+10                   1.0
Sample_59         1.207499e+10                7790.965       1.207499e+10    0.317376   0.715883            434.483146   -25.382022                   126.0            0.0                        3.0                    1.0                  20192.0                        3.0       38703.235288  -187.916220              38669.0    1.356741e+10                   1.0
Sample_60         1.098266e+10                7248.570       1.098266e+10    0.287538   0.685889            402.494382   -44.764045                   120.0            0.0                        6.0                    1.0                  18046.0                        6.0       35858.192788  -203.713240              35822.0    1.234007e+10                   1.0
Sample_61         4.286986e+10               14481.655       4.286986e+10    0.307047   0.719306            797.359551   -46.123596                   181.0            0.0                        4.0                    2.0                  35861.0                        5.0       70998.098172  -361.392551              70965.0    4.816838e+10                   1.0
Sample_62         4.904115e+09                4837.950       4.904115e+09    0.313937   0.689312            280.741573   -27.325843                   109.0            0.0                        3.0                    1.0                  13545.0                        4.0       25021.391701  -123.107075              24986.0    5.510241e+09                   1.0
Sample_63         2.386842e+10               10546.075       2.386842e+10    0.332654   0.730294            612.865169    -3.247191                   209.0            0.0                        5.0                    2.0                  26503.0                        4.0       54577.382435  -215.338124              54545.0    2.681844e+10                   1.0
Sample_64         3.438827e+10               12169.980       3.438827e+10    0.327869   0.697101            862.831461    -9.887640                   271.0            0.0                        1.0                    1.0                  38633.0                        2.0       76827.066520  -285.505651              76792.0    3.863851e+10                   1.0
Sample_65         1.522945e+10                8556.985       1.522945e+10    0.297183   0.704818            497.876404    -8.977528                   183.0            0.0                        3.0                    1.0                  21383.0                        4.0       44346.152255  -224.142322              44311.0    1.711174e+10                   1.0
Sample_66         2.112893e+10               10153.180       2.112893e+10    0.280505   0.689312            683.191011   -19.258427                   300.0            0.0                        4.0                    2.0                  25432.0                        5.0       60839.065784  -281.721060              60804.0    2.374037e+10                   1.0
Sample_67         1.328942e+10                8242.875       1.328942e+10    0.277531   0.708241            495.876404   -40.820225                   211.0            0.0                        5.0                    2.0                  18753.0                        6.0       44167.107289  -234.594065              44133.0    1.493193e+10                   1.0
Sample_68         7.284391e+09                5825.240       7.284391e+09    0.245981   0.633505            388.696629   -37.685393                    53.0            0.0                        4.0                    1.0                  14878.0                        5.0       34635.163753  -192.153772              34594.0    8.184709e+09                   1.0
Sample_69         6.830469e+09                5550.990       6.830469e+09    0.248392   0.625382            330.067416   -48.764045                    35.0            0.0                        4.0                    1.0                  15119.0                        5.0       29418.543340  -186.042367              29376.0    7.674685e+09                   1.0
Sample_70         2.489295e+09                3480.425       2.489295e+09    0.280608   0.664336            194.662921   -27.764045                    59.0            0.0                        4.0                    0.0                   8717.0                        3.0       17364.368993  -100.812792              17325.0    2.796960e+09                   1.0
Sample_71         3.838151e+09                4186.615       3.838151e+09    0.327521   0.689312            282.033708   -12.078652                   107.0            0.0                        4.0                    1.0                  12700.0                        5.0       25136.395012   -99.648047              25101.0    4.312529e+09                   1.0
Sample_72         3.307264e+09                3699.110       3.307264e+09    0.345276   0.678028            295.842697   -22.269663                    64.0            0.0                        3.0                    1.0                  13682.0                        4.0       26366.378624   -85.499675              26330.0    3.716026e+09                   1.0
Sample_73         2.289348e+09                3329.765       2.289348e+09    0.332588   0.715883            240.280899   -15.337079                   128.0            0.0                        8.0                    1.0                   9890.0                        9.0       21419.496004   -79.575906              21385.0    2.572301e+09                   1.0
Sample_74         3.053608e+09                3727.215       3.053608e+09    0.295468   0.644989            276.865169   -16.235955                    33.0            0.0                        5.0                    1.0                  11231.0                        6.0       24682.275947  -105.898210              24641.0    3.431020e+09                   1.0
Sample_75         1.239192e+10                7606.610       1.239192e+10    0.253891   0.651835            454.314607   -80.629213                   102.0            0.0                        8.0                    1.0                  19347.0                        8.0       40473.724932  -249.676281              40434.0    1.392350e+10                   1.0
Sample_76         7.434316e+09                5817.095       7.434316e+09    0.295503   0.667759            417.471910   -12.505618                    90.0            0.0                        3.0                    1.0                  17577.0                        5.0       37194.123446  -161.719653              37155.0    8.353164e+09                   1.0
Sample_77         2.256145e+09                3273.145       2.256145e+09    0.250144   0.663254            237.988764   -33.494382                    78.0            0.0                        6.0                    2.0                   8566.0                        7.0       21219.147605  -107.005318              21181.0    2.534994e+09                   1.0
Sample_78         1.086315e+09                2272.075       1.086315e+09    0.294948   0.681173            212.078652    -2.505618                    74.0            0.0                        6.0                    1.0                   7263.0                        7.0       18911.847274   -63.140034              18875.0    1.220578e+09                   1.0
Sample_79         2.293199e+09                3043.745       2.293199e+09    0.355136   0.685889            251.337079    -9.404494                    59.0            0.0                        4.0                    1.0                  11225.0                        5.0       22405.444767   -65.414175              22369.0    2.576628e+09                   1.0
Sample_80         1.087129e+10                7253.500       1.087129e+10    0.329912   0.701395            454.247191   -33.617978                   200.0            0.0                        2.0                    1.0                  20827.0                        3.0       40464.097296  -170.129975              40428.0    1.221494e+10                   1.0
Sample_81         2.186109e+09                3158.275       2.186109e+09    0.295257   0.648412            246.865169    -9.786517                    52.0            0.0                        4.0                    2.0                   9851.0                        5.0       22011.218448   -89.908244              21971.0    2.456302e+09                   1.0
Sample_82         1.673362e+09                2769.580       1.673362e+09    0.305086   0.667759            241.101124    -5.752809                    13.0            0.0                        4.0                    2.0                   8866.0                        5.0       21497.566024   -75.827682              21458.0    1.880182e+09                   1.0
Sample_83         6.784899e+09                5481.615       6.784899e+09    0.306853   0.641566            419.719101   -12.168539                    24.0            0.0                        4.0                    0.0                  17063.0                        5.0       37397.238371  -147.162753              37355.0    7.623482e+09                   1.0
Sample_84         8.575301e+09                6327.810       8.575301e+09    0.282167   0.651835            424.629213   -37.887640                   118.0            0.0                        3.0                    2.0                  18127.0                        5.0       37831.127263  -187.986887              37792.0    9.635170e+09                   1.0
Sample_85         5.953729e+09                5210.740       5.953729e+09    0.301223   0.656407            346.898876   -28.247191                    44.0            0.0                        4.0                    1.0                  15559.0                        5.0       30914.360769  -144.523810              30874.0    6.689583e+09                   1.0
Sample_86         7.021138e+09                5777.440       7.021138e+09    0.304859   0.690255            382.134831   -40.786517                   131.0            0.0                        2.0                    2.0                  17344.0                        4.0       34047.457140  -156.273639              34010.0    7.888919e+09                   1.0
Sample_87         1.406362e+10                8147.955       1.406362e+10    0.260903   0.648412            533.539326   -15.808989                   117.0            0.0                        6.0                    1.0                  20569.0                        7.0       47524.103521  -254.497683              47485.0    1.580182e+10                   1.0
Sample_88         6.472459e+09                5509.070       6.472459e+09    0.301052   0.685889            380.382022    -6.359551                   100.0            0.0                        7.0                    1.0                  15819.0                        7.0       33890.136393  -147.748446              33854.0    7.272426e+09                   1.0
Sample_89         1.739180e+09                2862.135       1.739180e+09    0.250014   0.655258            205.719101   -32.932584                    83.0            0.0                        4.0                    1.0                   7718.0                        5.0       18347.178441   -94.455422              18309.0    1.954135e+09                   1.0
Sample_90         1.648898e+09                2772.750       1.648898e+09    0.248798   0.639059            203.955056   -15.235955                    29.0            0.0                        6.0                    2.0                   7116.0                        7.0       18191.370021   -91.524443              18152.0    1.852694e+09                   1.0
Sample_91         1.048132e+09                2138.260       1.048132e+09    0.356245   0.685889            190.494382    -6.719101                    28.0            0.0                        7.0                    2.0                   7823.0                        8.0       16989.907437   -47.846607              16954.0    1.177676e+09                   1.0
Sample_92         1.627476e+09                2558.745       1.627476e+09    0.223212   0.598681            328.033708    -8.955056                     0.0            0.0                        2.0                    1.0                   8709.0                        3.0       29240.084480   -91.595909              29195.0    1.828625e+09                   1.0
Sample_93         5.337527e+08                1458.480       5.337527e+08    0.247486   0.586953            151.168539   -20.179775                     0.0            0.0                        2.0                    1.0                   5443.0                        4.0       13500.764385   -51.690464              13454.0    5.997222e+08                   1.0
Sample_94         1.121168e+09                2183.765       1.121168e+09    0.221085   0.598681            218.235955   -15.898876                     0.0            0.0                        1.0                    1.0                   6757.0                        2.0       19468.289897   -79.198732              19423.0    1.259739e+09                   1.0
Sample_95         1.802604e+09                2656.960       1.802604e+09    0.177565   0.608950            291.101124   -40.831461                    34.0            0.0                        2.0                    1.0                   9665.0                        3.0       25950.273908  -107.898136              25908.0    2.025398e+09                   1.0
Sample_96         2.392841e+09                3039.695       2.392841e+09    0.152947   0.600646            299.584270   -17.382022                    19.0            0.0                        4.0                    1.0                  11660.0                        5.0       26705.198696  -130.276404              26663.0    2.688585e+09                   1.0
Sample_97         2.053620e+09                2901.085       2.053620e+09    0.189811   0.602104            311.696629   -20.707865                    40.0            0.0                        2.0                    1.0                   9746.0                        2.0       27785.077042  -112.956513              27741.0    2.307438e+09                   1.0
Sample_98         4.847595e+09                4592.260       4.847595e+09    0.214912   0.633505            456.921348   -11.865169                   120.0            0.0                        2.0                    2.0                  14383.0                        3.0       40708.056845  -166.219188              40666.0    5.446736e+09                   1.0
Sample_99         1.666756e+09                2662.725       1.666756e+09    0.192095   0.617196            250.887640    -5.157303                    39.0            0.0                        1.0                    2.0                   8467.0                        2.0       22371.162274  -102.089394              22329.0    1.872760e+09                   1.0
Sample_100        9.365009e+08                1964.620       9.365009e+08    0.192896   0.624042            210.089888    -9.685393                    40.0            0.0                        2.0                    1.0                   6914.0                        3.0       18738.394747   -76.016603              18698.0    1.052248e+09                   1.0
Sample_101        1.575659e+09                2615.105       1.575659e+09    0.224228   0.632228            244.325843   -11.000000                    75.0            0.0                        4.0                    1.0                   7602.0                        5.0       21785.172098   -93.879705              21745.0    1.770404e+09                   1.0
Sample_102        1.991210e+09                2850.955       1.991210e+09    0.239827   0.605527            282.955056   -51.089888                    20.0            0.0                        3.0                    1.0                   9913.0                        4.0       25226.183909  -101.581915              25183.0    2.237315e+09                   1.0
Sample_103        2.940222e+09                3345.325       2.940222e+09    0.164633   0.610350            373.269663   -20.460674                    11.0            0.0                        2.0                    2.0                  13735.0                        3.0       33265.129444  -135.318871              33221.0    3.303620e+09                   1.0
Sample_104        1.042869e+09                2044.520       1.042869e+09    0.262581   0.602104            257.460674    -9.685393                    29.0            0.0                        1.0                    2.0                   7659.0                        3.0       22958.117950   -66.984344              22914.0    1.171763e+09                   1.0
Sample_105        3.050034e+09                3561.880       3.050034e+09    0.207177   0.617196            331.550562   -60.269663                    55.0            0.0                        2.0                    1.0                  11661.0                        4.0       29550.159323  -135.161773              29508.0    3.427005e+09                   1.0
Sample_106        4.182905e+09                4135.910       4.182905e+09    0.211805   0.582015            378.966292   -47.617978                     0.0            0.0                        3.0                    1.0                  12535.0                        5.0       33773.105602  -157.985628              33728.0    4.699893e+09                   1.0
Sample_107        2.362540e+09                3200.635       2.362540e+09    0.221989   0.590377            298.033708    -8.955056                    28.0            0.0                        3.0                    2.0                   9153.0                        4.0       26569.114120  -115.921357              26525.0    2.654540e+09                   1.0
Sample_108        6.123736e+09                5324.810       6.123736e+09    0.244372   0.659830            410.269663   -65.595506                   117.0            0.0                        6.0                    1.0                  14545.0                        5.0       36553.109519  -178.859744              36514.0    6.880602e+09                   1.0
Sample_109        1.614444e+09                2632.255       1.614444e+09    0.212388   0.608950            235.292135   -36.325843                    88.0            0.0                        3.0                    2.0                   8090.0                        4.0       20983.093861   -98.464946              20941.0    1.813982e+09                   1.0
Sample_110        1.466335e+09                2540.655       1.466335e+09    0.237155   0.620619            225.000000    -3.876404                    32.0            0.0                        4.0                    1.0                   7471.0                        5.0       20066.245266   -88.272659              20025.0    1.647568e+09                   1.0
Sample_111        4.940198e+08                1432.850       4.940198e+08    0.247896   0.597223            152.179775   -17.033708                    18.0            0.0                        4.0                    1.0                   4859.0                        5.0       13587.192738   -49.211977              13544.0    5.550784e+08                   1.0
Sample_112        1.302039e+10                7387.170       1.302039e+10    0.275533   0.628805            582.808989    -8.539326                    47.0            0.0                        2.0                    2.0                  24877.0                        4.0       51911.173226  -230.663596              51870.0    1.462965e+10                   1.0
Sample_113        2.953779e+10               11383.685       2.953779e+10    0.331231   0.679042            870.191011   -15.426966                   193.0            0.0                        4.0                    1.0                  38040.0                        6.0       77485.090990  -270.568918              77447.0    3.318853e+10                   1.0
Sample_114        4.981742e+09                5260.245       4.981742e+09    0.285285   0.700153            316.393258   -11.943820                    23.0            0.0                        6.0                    2.0                  12357.0                        6.0       28198.408353  -133.304523              28159.0    5.597463e+09                   1.0
Sample_115        1.400528e+10                8934.695       1.400528e+10    0.321905   0.750864            380.146067   -38.033708                    80.0            0.0                        2.0                    1.0                  18346.0                        3.0       33871.145945  -192.819410              33833.0    1.573627e+10                   1.0
Sample_116        1.003271e+10                6822.320       1.003271e+10    0.316740   0.685119            470.426966   -25.235955                    76.0            0.0                        3.0                    2.0                  18708.0                        4.0       41906.152387  -161.456978              41868.0    1.127271e+10                   1.0
Sample_117        1.132774e+10                6728.430       1.132774e+10    0.276545   0.620619            560.898876    -2.494382                   120.0            0.0                        3.0                    2.0                  23274.0                        4.0       49961.092532  -208.617805              49920.0    1.272780e+10                   1.0
Sample_118        1.036150e+10                6891.875       1.036150e+10    0.253117   0.655258            462.415730   -10.662921                   109.0            0.0                        5.0                    2.0                  17415.0                        6.0       41193.117956  -221.487871              41155.0    1.164214e+10                   1.0
Sample_119        1.583529e+10                8448.220       1.583529e+10    0.299216   0.696702            571.393258   -23.303371                   251.0            0.0                        0.0                    1.0                  26464.0                        1.0       50893.053050  -227.545384              50854.0    1.779246e+10                   1.0
Sample_120        1.525513e+10                9677.050       1.525513e+10    0.343318   0.783414            466.943820   -35.146067                   241.0            0.0                        4.0                    1.0                  19136.0                        4.0       41592.179527  -166.990649              41558.0    1.714060e+10                   1.0
Sample_121        1.181194e+10                8028.410       1.181194e+10    0.281874   0.725115            439.887640   -61.662921                   172.0            0.0                        4.0                    2.0                  18916.0                        5.0       39185.218323  -214.792057              39150.0    1.327185e+10                   1.0
Sample_122        9.642642e+09                7274.080       9.642642e+09    0.286372   0.773422            544.651685   -38.202247                   287.0            0.0                        3.0                    2.0                  16728.0                        4.0       48502.216685  -187.332082              48474.0    1.083443e+10                   1.0
